id,cuisine
20199,jamaican
45830,italian
10050,indian
20936,mexican
32765,southern_us
28668,french
45215,southern_us
6217,mexican
40777,mexican
46472,greek
2281,italian
38572,southern_us
6585,mexican
14684,mexican
9667,mexican
14907,cajun_creole
8693,italian
18101,italian
21028,indian
18313,indian
9982,southern_us
6976,southern_us
40781,chinese
46741,greek
3444,french
45802,italian
12432,russian
6856,british
23581,mexican
9211,french
34069,chinese
22324,jamaican
26983,brazilian
35515,greek
19409,southern_us
9731,moroccan
39758,french
42449,thai
22877,chinese
23264,cajun_creole
26064,italian
9606,italian
7595,korean
10261,cajun_creole
24981,chinese
47183,southern_us
12375,italian
23489,mexican
3309,italian
44269,southern_us
21212,italian
44846,italian
3875,french
36756,indian
9086,mexican
29308,mexican
19797,british
21599,italian
36287,brazilian
27373,thai
12132,cajun_creole
24708,italian
22669,italian
46213,cajun_creole
47599,chinese
37858,indian
46458,southern_us
34236,southern_us
7138,italian
4875,southern_us
24731,mexican
11611,southern_us
20894,french
12151,french
49053,mexican
43792,irish
6018,spanish
42349,thai
29888,italian
30048,italian
8955,chinese
5600,italian
31683,filipino
20995,french
24548,chinese
10270,cajun_creole
28782,chinese
13966,indian
44278,mexican
40731,indian
19851,indian
12641,japanese
17720,chinese
37801,japanese
13693,italian
603,italian
8988,mexican
24909,moroccan
43047,mexican
11217,chinese
22969,italian
39295,brazilian
44185,russian
327,indian
12836,indian
11299,southern_us
34168,italian
15066,thai
13971,spanish
20664,cajun_creole
49079,russian
6770,southern_us
37297,southern_us
44681,spanish
25754,southern_us
28550,british
29004,vietnamese
49518,french
46998,jamaican
4823,indian
15740,southern_us
49054,southern_us
19638,brazilian
43786,mexican
10856,mexican
3192,mexican
1796,southern_us
236,indian
37505,mexican
21677,chinese
38126,thai
20081,thai
10068,french
27020,cajun_creole
40715,russian
4271,indian
17579,moroccan
27270,greek
28267,indian
27677,southern_us
32604,filipino
37138,cajun_creole
6294,southern_us
32315,italian
41792,mexican
16595,chinese
34078,chinese
13794,cajun_creole
48213,thai
31810,mexican
9232,italian
20850,mexican
16448,italian
17795,italian
30674,mexican
29811,italian
33646,italian
10369,vietnamese
35048,italian
46730,filipino
11477,southern_us
5846,cajun_creole
24667,mexican
22900,mexican
9423,indian
42347,korean
10922,southern_us
15777,thai
1195,italian
29279,indian
17614,mexican
21031,italian
9019,mexican
8853,greek
27544,mexican
4608,russian
2769,moroccan
10110,italian
31823,southern_us
26227,mexican
24508,thai
43947,vietnamese
47277,thai
22220,italian
33214,thai
33312,italian
7928,italian
32869,jamaican
42076,french
36891,italian
30152,korean
313,italian
47091,chinese
14514,russian
18235,southern_us
26042,indian
35038,jamaican
13978,british
47002,chinese
21094,indian
13017,indian
16372,chinese
31550,jamaican
370,mexican
23916,italian
16521,southern_us
22802,moroccan
16357,italian
21960,jamaican
13401,italian
46443,italian
28013,spanish
47479,mexican
28441,italian
48359,mexican
4193,chinese
10128,italian
31943,french
22214,indian
19154,indian
40075,italian
28502,french
26138,southern_us
43438,brazilian
2242,chinese
26504,cajun_creole
39388,korean
30011,mexican
21840,french
46986,italian
47365,chinese
16845,chinese
14543,indian
26612,russian
24167,russian
16540,filipino
11760,southern_us
27205,mexican
27053,indian
11126,southern_us
4673,greek
6873,southern_us
6924,mexican
1156,chinese
35065,thai
25018,chinese
2013,greek
41180,italian
133,indian
15558,japanese
25721,mexican
36543,southern_us
4381,chinese
12857,french
43016,indian
44901,chinese
47981,mexican
17942,mexican
10158,russian
11575,mexican
2784,french
229,italian
3330,southern_us
8096,indian
10475,italian
28164,french
40324,chinese
35644,french
12882,mexican
36403,mexican
31482,indian
19854,greek
34136,mexican
26289,italian
24955,southern_us
3785,indian
42392,italian
40628,mexican
4253,french
19562,italian
1189,italian
27870,italian
339,french
36589,italian
519,chinese
26577,vietnamese
9258,italian
18690,southern_us
41665,indian
4485,mexican
6221,thai
8131,french
27672,cajun_creole
13033,italian
34580,chinese
30508,chinese
38865,mexican
47149,british
24924,french
38795,thai
44825,japanese
36855,mexican
48305,french
19482,brazilian
8935,mexican
37946,italian
13755,moroccan
47007,mexican
34742,jamaican
8527,irish
19206,italian
25799,korean
26985,italian
49104,southern_us
47871,cajun_creole
45767,chinese
42406,british
39016,mexican
32666,jamaican
47848,cajun_creole
23698,italian
21671,brazilian
9897,french
5454,indian
45957,spanish
41165,irish
4571,italian
29052,mexican
26740,french
12496,french
28878,french
45139,italian
256,italian
5311,italian
32114,southern_us
36869,southern_us
39652,italian
25933,british
38099,chinese
38369,french
22489,southern_us
11365,indian
48544,irish
22670,filipino
1218,chinese
39519,italian
8839,italian
36245,mexican
14797,mexican
5268,cajun_creole
10358,italian
10036,italian
37307,mexican
40597,mexican
29688,mexican
19783,french
423,mexican
27353,japanese
19759,japanese
10429,cajun_creole
45689,greek
1169,indian
34243,italian
32838,french
48853,thai
45757,cajun_creole
27531,moroccan
32236,greek
34638,chinese
47946,italian
30598,cajun_creole
1749,chinese
21939,italian
30875,southern_us
42792,french
12380,mexican
48403,thai
34186,southern_us
15900,southern_us
38907,mexican
35447,irish
31842,indian
33953,cajun_creole
20569,italian
29822,italian
584,cajun_creole
24004,mexican
43265,italian
29251,italian
33798,italian
21312,southern_us
3739,chinese
24748,mexican
25311,southern_us
43715,japanese
21934,italian
20538,indian
48840,brazilian
6586,filipino
37771,chinese
6112,british
47944,italian
38275,italian
28126,italian
22422,indian
5305,cajun_creole
35772,italian
5341,british
49491,chinese
743,korean
26558,southern_us
13925,indian
41764,mexican
36120,italian
6952,cajun_creole
40620,indian
17124,chinese
23444,japanese
1977,spanish
13417,mexican
42123,chinese
45457,mexican
1655,irish
33346,french
26981,thai
3067,italian
25273,southern_us
16897,southern_us
10284,mexican
45324,french
33733,chinese
33326,southern_us
39337,italian
13674,indian
3726,cajun_creole
4501,indian
48437,vietnamese
22443,italian
38069,french
37740,mexican
26973,brazilian
33399,indian
9358,japanese
24784,russian
46043,southern_us
21798,mexican
13422,italian
33081,french
48878,japanese
11370,thai
30817,french
28004,indian
18349,russian
9561,italian
36933,chinese
8157,chinese
22382,southern_us
25500,moroccan
39490,italian
18710,french
35004,mexican
17719,spanish
19256,cajun_creole
48264,southern_us
52,chinese
43628,italian
41707,southern_us
29524,chinese
23716,italian
6355,southern_us
16054,indian
39766,japanese
44868,southern_us
46752,japanese
8413,italian
49260,indian
45751,southern_us
34634,italian
2405,brazilian
48092,chinese
9995,indian
3165,french
19395,japanese
9715,italian
41697,filipino
20053,french
38879,greek
30008,mexican
12349,mexican
16217,mexican
36621,mexican
40661,southern_us
48599,greek
22501,thai
2192,mexican
35798,italian
46899,mexican
520,chinese
43283,chinese
20397,italian
10162,chinese
24135,southern_us
17849,french
37654,indian
26158,korean
5428,mexican
18673,southern_us
34525,cajun_creole
17364,moroccan
33684,cajun_creole
9802,italian
24240,italian
11809,italian
41184,greek
23188,jamaican
31228,mexican
6443,indian
1231,indian
10733,korean
40737,southern_us
35499,vietnamese
8318,french
47684,chinese
15563,french
7349,southern_us
48592,moroccan
47078,mexican
18835,italian
6332,southern_us
16661,southern_us
10943,vietnamese
46362,mexican
38598,indian
42888,mexican
24256,mexican
44570,korean
29791,mexican
24175,mexican
36713,mexican
40644,chinese
28655,chinese
2848,mexican
34162,indian
26633,thai
43273,mexican
48550,indian
37308,greek
19005,southern_us
1921,southern_us
8472,italian
44040,cajun_creole
12770,italian
11145,southern_us
6660,french
20760,southern_us
42642,thai
4662,chinese
26597,mexican
39988,french
44052,filipino
15811,southern_us
46315,italian
5398,moroccan
40009,mexican
15089,mexican
28628,korean
39013,thai
1963,french
8842,british
31195,southern_us
37598,jamaican
24539,italian
39305,mexican
23465,indian
36550,southern_us
33725,french
29517,french
11675,chinese
23852,chinese
42909,italian
37054,vietnamese
12000,indian
9166,italian
47048,cajun_creole
22116,vietnamese
45240,mexican
33943,brazilian
15308,italian
38756,russian
32704,southern_us
29469,japanese
47877,spanish
48756,brazilian
21975,southern_us
29429,japanese
20881,mexican
47414,mexican
9345,mexican
47011,russian
27112,italian
20402,italian
45341,mexican
32670,chinese
41698,italian
19857,mexican
42417,italian
32254,korean
2942,indian
46855,italian
20696,italian
48300,indian
192,thai
32018,french
36695,indian
48964,chinese
12766,italian
42491,cajun_creole
38537,chinese
22752,thai
13104,indian
24203,cajun_creole
38935,southern_us
805,indian
3417,italian
10861,mexican
26640,greek
45720,korean
49419,southern_us
40352,chinese
23447,cajun_creole
35394,japanese
10875,filipino
33773,french
1539,thai
27817,southern_us
12418,chinese
37243,cajun_creole
42127,southern_us
12905,mexican
43889,italian
45671,italian
9885,italian
16313,southern_us
29862,indian
11076,cajun_creole
14205,southern_us
160,mexican
25777,mexican
11522,italian
27860,mexican
15442,chinese
21682,jamaican
47530,chinese
10462,mexican
19447,italian
32509,thai
13777,indian
46566,italian
12818,mexican
6901,filipino
8420,southern_us
18262,italian
26488,mexican
40225,korean
24543,southern_us
38946,southern_us
48842,italian
2245,italian
28820,italian
26076,thai
21408,vietnamese
43137,italian
16077,japanese
6136,brazilian
26797,greek
22232,southern_us
32513,chinese
46573,italian
23417,chinese
28077,italian
48348,chinese
14165,italian
34531,mexican
48014,southern_us
45409,mexican
29847,japanese
29100,indian
47637,thai
25472,spanish
34066,mexican
23038,italian
5813,moroccan
12715,southern_us
37649,thai
4643,french
31958,japanese
48808,italian
14005,southern_us
25496,chinese
37029,mexican
25821,mexican
43337,chinese
38604,mexican
29603,chinese
21318,french
20175,filipino
49623,french
16352,french
48535,mexican
3761,italian
24743,italian
2493,southern_us
29402,southern_us
47827,southern_us
44726,indian
20472,italian
48253,french
9810,french
24644,italian
9437,italian
48306,irish
5288,cajun_creole
23638,southern_us
8961,italian
29190,french
40440,british
1485,filipino
3237,french
49664,cajun_creole
7013,southern_us
31322,southern_us
9921,indian
43495,italian
16404,korean
14207,indian
36283,moroccan
45185,french
46086,thai
15950,spanish
10852,southern_us
7872,british
23328,french
33971,italian
43534,british
31355,southern_us
41253,greek
41422,mexican
48204,indian
32057,mexican
43836,southern_us
24107,indian
36496,indian
6061,italian
3404,french
13461,french
42443,southern_us
49612,italian
48237,moroccan
25591,chinese
5051,italian
38735,chinese
45315,indian
10499,chinese
37733,greek
28537,chinese
42701,chinese
2149,japanese
8204,chinese
48318,chinese
31976,japanese
16798,spanish
3463,french
45378,southern_us
5059,mexican
634,indian
31436,indian
44424,indian
27210,french
9367,french
42447,southern_us
39473,mexican
48459,southern_us
26925,indian
27418,vietnamese
43549,southern_us
28330,italian
23540,italian
23046,cajun_creole
3010,southern_us
3764,mexican
8310,mexican
24067,chinese
33496,chinese
17217,cajun_creole
38134,mexican
48225,mexican
10819,chinese
20270,russian
11362,thai
15251,mexican
39093,indian
10567,mexican
45243,spanish
5649,filipino
40569,italian
1045,russian
10509,cajun_creole
14626,indian
18812,italian
4233,filipino
13695,moroccan
40308,southern_us
46604,british
22035,italian
39290,italian
46065,mexican
41748,mexican
26524,vietnamese
32543,italian
4398,italian
27069,southern_us
33375,indian
4039,greek
8010,mexican
45016,mexican
49669,british
43785,chinese
4641,southern_us
20897,irish
27149,japanese
48400,indian
47164,jamaican
43054,italian
44898,vietnamese
43722,mexican
6650,mexican
23376,italian
24251,cajun_creole
41325,filipino
19133,southern_us
15843,indian
34532,french
21679,italian
35411,italian
9765,italian
16906,mexican
37624,chinese
19551,irish
42361,mexican
16853,mexican
36743,chinese
30296,indian
40826,chinese
25987,indian
37150,french
42940,spanish
8704,mexican
27779,greek
27962,italian
42110,italian
43848,thai
2334,japanese
18882,italian
32970,southern_us
44755,french
34346,italian
5155,filipino
36723,greek
41932,italian
14939,spanish
36282,mexican
8585,mexican
40931,french
47156,chinese
7015,italian
9084,irish
44893,italian
43738,filipino
11072,southern_us
37376,southern_us
25937,korean
37277,russian
22283,mexican
3742,italian
34508,french
19929,italian
7,indian
46340,japanese
3755,mexican
19864,cajun_creole
41988,korean
35558,indian
19853,spanish
17597,thai
45852,mexican
22994,southern_us
5226,moroccan
770,italian
19583,indian
8878,italian
37395,italian
17516,italian
14983,mexican
33265,italian
32004,indian
29173,british
9512,mexican
28947,french
19787,southern_us
39736,vietnamese
30802,greek
23130,chinese
3222,italian
46823,korean
27115,mexican
31230,southern_us
12128,southern_us
30321,mexican
5252,italian
17584,japanese
8978,indian
14020,french
34404,indian
20503,mexican
13911,irish
23318,italian
34663,french
31032,mexican
30561,thai
17515,italian
21828,cajun_creole
38861,mexican
45901,chinese
35750,chinese
30109,thai
4834,italian
42267,french
13611,spanish
38270,irish
29008,southern_us
43002,greek
21180,mexican
35667,spanish
2567,chinese
24573,southern_us
47258,southern_us
2185,chinese
26974,mexican
37824,korean
23441,italian
22642,chinese
39849,french
49051,mexican
22925,cajun_creole
36912,mexican
240,french
19385,french
14144,mexican
11335,mexican
48223,italian
18788,greek
25267,indian
25407,filipino
15707,italian
35675,thai
9799,mexican
33106,mexican
20615,southern_us
8702,indian
22866,indian
49019,cajun_creole
18556,chinese
16141,mexican
48322,jamaican
37350,mexican
1027,thai
37668,indian
42765,cajun_creole
4797,thai
17424,japanese
42608,spanish
21519,italian
46087,italian
37806,indian
35900,italian
32620,french
31940,spanish
1505,cajun_creole
36398,cajun_creole
13061,italian
4675,chinese
49036,italian
40404,thai
22999,japanese
15127,mexican
20104,southern_us
48058,brazilian
41589,mexican
11834,mexican
4206,mexican
42435,thai
25186,italian
37071,japanese
3137,cajun_creole
741,italian
15780,filipino
4316,jamaican
9340,southern_us
46997,japanese
15261,indian
14689,italian
883,indian
40034,spanish
564,mexican
15336,mexican
24025,french
21582,mexican
18527,italian
20904,british
8738,italian
8676,indian
30185,mexican
41562,indian
35307,indian
28143,southern_us
47656,southern_us
29347,italian
40348,mexican
2254,brazilian
38895,italian
27678,southern_us
7841,indian
20334,italian
40242,italian
21339,italian
35281,mexican
35105,thai
32338,french
41230,greek
35787,cajun_creole
30724,italian
32342,italian
6387,southern_us
49285,italian
48681,french
11476,cajun_creole
27821,british
10071,southern_us
31396,jamaican
37046,italian
18989,korean
23456,italian
12371,italian
19605,french
48908,italian
36415,indian
27641,italian
34351,italian
48259,southern_us
33139,southern_us
29250,chinese
32743,french
47317,italian
46124,french
33783,british
29366,filipino
20984,korean
6499,french
38253,vietnamese
30846,french
38089,french
41767,chinese
40076,mexican
14869,indian
27388,italian
13289,italian
33625,southern_us
33722,indian
35156,spanish
9267,mexican
37124,mexican
7622,french
46842,mexican
3105,italian
32728,korean
24933,british
33258,french
34757,chinese
42060,greek
29607,greek
41168,southern_us
39710,southern_us
24428,cajun_creole
35391,italian
14283,southern_us
47132,italian
47127,mexican
26861,southern_us
40946,italian
30267,southern_us
3249,chinese
31629,mexican
48102,indian
33922,mexican
33084,southern_us
1257,italian
32175,indian
33580,southern_us
36307,thai
24430,vietnamese
25946,cajun_creole
38234,british
9831,korean
21341,mexican
18746,italian
21259,french
36407,italian
45971,french
47568,thai
9169,mexican
15917,italian
19884,thai
34196,greek
42336,mexican
42846,indian
27223,southern_us
12495,southern_us
16957,mexican
14705,indian
49694,mexican
26122,southern_us
20002,italian
36036,japanese
22803,vietnamese
23804,moroccan
14129,italian
28263,chinese
3995,french
42930,thai
15527,mexican
3274,italian
49387,mexican
33406,vietnamese
32008,greek
30325,italian
28018,thai
466,jamaican
11201,mexican
39689,chinese
35109,mexican
39297,brazilian
39694,italian
35954,greek
795,irish
13013,mexican
22344,spanish
7505,french
41009,indian
18178,irish
24795,italian
28486,japanese
14189,jamaican
34459,spanish
11618,mexican
25699,greek
5908,chinese
16396,chinese
40936,french
12568,indian
4386,southern_us
34355,italian
868,irish
45186,russian
19291,indian
38548,greek
1848,cajun_creole
2144,mexican
13629,chinese
6588,italian
25411,italian
49162,italian
4353,thai
13310,italian
3313,italian
46725,chinese
39197,indian
49483,mexican
7108,filipino
45368,southern_us
22628,chinese
40786,mexican
29697,mexican
4103,southern_us
15011,italian
43213,mexican
17369,southern_us
1560,irish
36704,moroccan
40432,indian
28394,italian
31410,greek
19276,mexican
3024,french
4582,indian
21732,mexican
210,southern_us
622,french
10935,cajun_creole
19607,cajun_creole
47407,italian
29722,indian
21665,mexican
16330,moroccan
10647,thai
33369,mexican
35933,italian
44010,mexican
13599,vietnamese
40689,indian
33887,mexican
30306,cajun_creole
43031,southern_us
32346,chinese
2940,french
6785,russian
2786,moroccan
11481,mexican
39121,italian
10954,chinese
33155,british
5345,cajun_creole
40164,thai
48554,mexican
9698,british
23106,mexican
43093,french
24672,chinese
5891,italian
47093,southern_us
15009,italian
28060,irish
33523,chinese
2379,mexican
14775,southern_us
15220,mexican
36851,mexican
39829,southern_us
22383,french
3205,italian
8408,french
20126,italian
19470,vietnamese
12053,japanese
14516,italian
14748,french
44791,italian
1532,mexican
30793,mexican
31881,mexican
5160,italian
5057,mexican
34194,italian
41705,italian
19905,russian
35629,british
42103,mexican
45941,korean
9110,indian
42172,indian
41939,moroccan
45250,italian
28289,brazilian
18355,southern_us
14703,greek
3461,russian
45098,greek
11405,jamaican
46844,italian
26361,italian
6523,italian
24156,filipino
29448,french
1001,indian
17391,italian
12403,italian
25749,french
21618,mexican
20383,chinese
12910,french
44894,italian
24454,spanish
5825,mexican
11,vietnamese
23267,irish
49099,italian
42191,moroccan
10319,korean
11648,greek
4412,korean
44603,indian
12311,french
9352,chinese
47952,italian
49425,italian
43678,cajun_creole
10148,italian
16081,chinese
49688,italian
32985,mexican
11136,mexican
41207,southern_us
46821,indian
15891,cajun_creole
40458,japanese
11581,italian
45144,french
47545,southern_us
21086,french
35770,mexican
35552,mexican
21580,southern_us
191,indian
11292,british
5941,mexican
25711,mexican
43796,indian
29280,mexican
9015,japanese
28401,southern_us
5686,mexican
4547,italian
35474,southern_us
48123,mexican
43267,greek
1135,cajun_creole
37990,cajun_creole
9701,french
47511,british
19287,vietnamese
39299,vietnamese
24289,italian
29505,italian
40518,british
9584,chinese
16133,italian
4701,brazilian
39859,cajun_creole
29087,indian
9937,italian
4356,italian
39846,italian
2086,southern_us
48530,italian
45933,southern_us
27744,italian
5434,russian
19893,spanish
18827,mexican
4968,indian
30024,italian
2117,mexican
47237,mexican
20171,indian
13702,southern_us
3935,italian
33714,greek
45210,chinese
22498,korean
13586,southern_us
17791,italian
12148,korean
14958,southern_us
37356,italian
7936,italian
46242,chinese
30049,mexican
25722,italian
26562,british
34145,italian
15874,mexican
14347,italian
42311,mexican
41735,indian
4188,jamaican
47079,mexican
24816,french
10631,indian
28766,mexican
8876,mexican
49258,chinese
14429,cajun_creole
49598,mexican
29394,british
25872,chinese
22278,korean
26095,vietnamese
11504,southern_us
12930,mexican
19846,greek
7989,italian
10964,chinese
35529,french
4032,mexican
13301,southern_us
4658,irish
15844,thai
1520,british
40467,southern_us
1920,korean
44382,italian
29341,italian
18516,italian
482,indian
7100,italian
22396,indian
19439,indian
24306,italian
37618,indian
5751,filipino
16615,southern_us
12969,southern_us
35806,mexican
33677,mexican
45656,brazilian
10030,thai
3424,indian
22774,mexican
49429,indian
32014,japanese
5238,italian
11811,greek
44987,spanish
15113,indian
48635,italian
29659,brazilian
14245,korean
31750,mexican
30367,irish
9257,mexican
19427,thai
28431,french
7503,mexican
44760,mexican
21161,mexican
29057,mexican
18401,indian
28793,brazilian
47306,italian
24211,italian
23532,italian
49332,thai
35851,moroccan
7252,southern_us
17755,filipino
36187,italian
9847,southern_us
9136,mexican
32182,italian
40130,southern_us
30456,french
1221,indian
16726,mexican
15525,mexican
17007,italian
20960,chinese
8986,italian
5184,french
40640,japanese
24425,mexican
1754,cajun_creole
10093,russian
23021,chinese
4222,thai
48476,italian
44301,irish
13850,french
28575,thai
20138,italian
23020,mexican
44250,indian
20038,mexican
38621,vietnamese
18689,spanish
10545,korean
18473,mexican
36411,italian
3190,italian
46615,chinese
6042,italian
33483,southern_us
846,spanish
34900,southern_us
12632,southern_us
45948,italian
49275,indian
36830,southern_us
28630,southern_us
47422,korean
38625,french
15296,southern_us
22919,japanese
19145,french
23315,filipino
49413,mexican
46370,italian
41564,greek
41226,italian
20817,mexican
41661,korean
8599,french
6386,mexican
16523,italian
13154,mexican
6583,french
38523,cajun_creole
19909,french
32321,british
43106,southern_us
38704,moroccan
35681,indian
15028,italian
36820,french
9598,southern_us
28818,southern_us
20418,southern_us
4511,french
391,italian
21507,mexican
31714,indian
15215,italian
24333,italian
11728,mexican
20010,italian
4450,filipino
8003,moroccan
3358,mexican
27326,british
32894,mexican
416,southern_us
11244,italian
46556,mexican
47810,indian
32819,italian
33992,french
35820,southern_us
10562,british
32036,filipino
29932,thai
36568,italian
9280,greek
22836,mexican
42268,french
48580,chinese
12219,italian
38662,chinese
41593,italian
22886,italian
12617,italian
3402,french
21195,indian
24569,mexican
31035,thai
20229,thai
2263,mexican
10826,brazilian
14394,italian
34210,russian
3429,thai
49157,vietnamese
40847,italian
14084,italian
6802,italian
22381,jamaican
21016,brazilian
29024,italian
4478,thai
36711,indian
8300,italian
47035,southern_us
15596,french
19902,southern_us
31242,southern_us
21117,indian
15234,cajun_creole
24993,chinese
31007,cajun_creole
31687,mexican
13657,mexican
36612,mexican
14008,chinese
32124,french
43570,vietnamese
14059,indian
30246,southern_us
36028,southern_us
22339,brazilian
42525,southern_us
1443,mexican
